-2.467342652602067810e-01,-8.746063577504623043e-02,2.981662526737201280e-02,1.818794517559309543e-01,-1.419720861303560289e-01,1.034646784318747903e-01,-5.476989327132844587e-02,1.099882426994272938e-01,-4.526039966459066005e-02,9.675665753181589279e-02,-5.247702425508586621e-03,-1.666723332365769028e-01,1.958626262851321242e-01,2.746538424918734123e-01,-7.079362780431949775e-02,-2.544294136226662451e-01,-3.643848086266913977e-02,-6.893848607573924148e-02,2.752304677754047191e-01,-3.323618986775229989e-02
-1.001071705204739926e-01,-9.674207683139918190e-02,1.359662228760581681e-02,-3.843032624911275896e-02,-4.545930260297365022e-02,-4.135807207910982553e-02,4.958462255283834635e-02,1.103962030827848051e-01,-1.918364937874475207e-01,-1.246817923699959363e-01,-9.136451086164769364e-02,-3.434860743671409034e-01,2.053273362037867922e-01,3.166437940571499854e-01,-4.344278310933193804e-02,-3.768110627828268333e-01,1.199420001958675375e-01,-5.640211280310371972e-02,-1.045605859467793053e-01,-3.946596469486582381e-02
2.237989463304859150e-01,-1.619925260328282102e-01,1.733423980708553580e-01,-3.665984897304188084e-01,6.854487611033461825e-01,-7.332520898731166581e-02,1.359322763829533542e-01,2.923631853613046228e-01,1.434010729463129352e-01,3.458869060208450419e-01,-5.893522575060775592e-01,1.202718970625862027e-01,1.110520877174178411e-01,7.492132976299786806e-02,6.244999227232547190e-01,-2.596130007322363098e-01,1.034722733073588363e-01,1.733297760213003413e-01,-1.350415533610476726e-01,-3.217068175102436728e-02
-1.868012407363414673e-01,-2.582891429179869774e-02,1.139071219061123241e-02,-2.184307705009223485e-02,-1.884881814664118027e-01,-1.154755482876676925e-01,2.442691554141583621e-01,-5.205657840078002641e-03,6.776117067424708082e-03,-1.197472441856572006e-01,-3.262465006913939369e-02,1.511022315045260356e-01,-3.102918580703282192e-01,-1.045678681420843803e-01,3.124669064545708766e-02,-8.135380616683990374e-02,-3.091342470728795089e-01,-1.222140754549053271e-01,1.311171961663072372e-01,-1.903701671688468322e-01
-1.626003292398372352e-02,1.124975457830595382e-01,-1.497988197370555274e-01,2.121154878093995666e-01,-4.781650938450730803e-02,1.522303044583399843e-02,-1.690988277285322139e-01,-1.710926583958570224e-01,-3.117404560883992384e-02,-6.747576304485136678e-02,4.428297518335995442e-02,-4.497732156494455014e-02,2.454134717629794515e-01,4.272567887353140303e-01,2.860476304501737288e-01,-1.177896877320730451e-02,1.818253744792231175e-01,-9.814684516191932162e-02,-1.803167856600549068e-01,8.058658447763610011e-02
-1.619373362832519647e-01,3.307825310601559821e-01,2.981224632852156886e-01,2.236030793179557552e-01,-2.891993757806919918e-01,-2.520827036061024096e-01,1.011163342240941621e-01,-2.162684145543773140e-01,3.633928606138711048e-01,1.807335037319203128e-02,-3.057705400790433972e-02,4.046132779251540579e-02,7.425948713306572413e-02,-1.314045050541087778e-01,5.512926436534137942e-01,4.704925921406424294e-01,1.048313188448774247e-01,2.233377497110731191e-01,6.041983424111561085e-01,2.620524009138280180e-02
1.539844833640302002e-01,1.722351128464055803e-01,-9.609975040133074409e-02,-1.519259736455610132e-01,9.994184527122236539e-02,1.187431692944880823e-01,5.109722118489358478e-02,2.394152675939092700e-01,-1.587435074162160953e-01,2.622545050365800989e-01,8.674164153279512179e-02,-1.551661202010529150e-01,6.941463233620093209e-02,-7.943687760919690422e-02,-1.365742470205783543e-01,5.905382691735812373e-02,3.389673269269999345e-02,1.911160144486883650e-01,-1.134170039593239976e-01,-7.569860208466003271e-02
-6.486958727799113644e-03,-3.079915291027336341e-02,1.520164781817813504e-01,-1.705621164859858485e-01,-1.103508876643365111e-01,3.039570141351577090e-02,3.521463500900481880e-01,3.574398443462296904e-02,-2.973220378951887399e-01,5.765039414428876213e-02,1.987766408678952601e-01,-1.129640692335690810e-01,1.609367987079882434e-01,6.037522420857538083e-03,-1.993491496646884395e-02,4.503503885181617261e-02,-2.747880176851874023e-01,8.447321332156644547e-02,6.682382667933159381e-02,1.052081422922597209e-01
1.251021708510078323e-01,1.136218530533911614e-01,2.494136061390352967e-03,-2.094139768574806437e-01,1.336647154504533308e-02,6.791651493600890654e-02,2.584533654093066901e-01,-1.196551462779549824e-01,-1.277243511321622671e-01,-8.806271104025059637e-02,2.448728276383687896e-01,4.473554391710044542e-01,-2.012550241120706629e-01,-4.329497292233507322e-01,-7.996945674989049124e-02,6.248939254104148855e-01,8.272287339127508757e-03,-1.722902009193714168e-01,2.677347912770528526e-01,-6.214480670203919449e-02
-1.407122402574464450e-02,-2.705922707891172951e-01,-1.082155808257940083e-01,-2.630885207790697455e-01,1.366462834763617143e-02,3.646009555783641942e-01,6.433115262362747167e-02,1.368977126181644965e-01,2.642030866232558117e-01,2.859877346797397024e-01,2.748230478878352367e-01,9.067521751941749752e-02,-1.311033699064466373e-02,-1.998872675162528256e-01,2.537396574097724455e-01,3.636041846471666505e-01,1.290391780447784978e-02,2.721898046034098573e-01,1.219040983166543995e-01,2.824605546412538026e-01
